relation	pattern_type	precision	support	priority	pattern_data
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'pour', 'dobj', 'prep', 'noun.substance', 'noun.plant')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('by', 'cause', 'nsubjpass', 'agent', 'noun.act', 'noun.feeling')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'journey', 'nsubj', 'prep', 'noun.group', 'noun.Tops')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('by', 'cause', 'nsubjpass', 'agent', 'noun.event', 'noun.event')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010000	('to', 'inherit', 'dobj', 'prep', 'noun.state', 'noun.state')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'spindle', 'pobj', 'prep', 'noun.body', 'noun.artifact')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'grove', 'pobj', 'prep', 'noun.group', 'noun.plant')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('from', 'depart', 'nsubj', 'prep', 'noun.group', 'noun.artifact')
Instrument-Agency(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('with', 'perform', 'nsubj', 'prep', 'noun.person', 'noun.artifact')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'universe', 'pobj', 'prep', 'noun.object', 'noun.person')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('to', 'donate', 'nsubjpass', 'prep', 'noun.artifact', 'noun.group')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'knot', 'nsubj', 'prep', 'noun.group', 'noun.animal')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('out', 'come', 'nsubj', 'prep', 'noun.person', 'noun.artifact')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'department', 'pobj', 'prep', 'noun.group', 'noun.group')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'fall', 'nsubj', 'prep', 'noun.artifact', 'noun.state')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'cabal', 'attr', 'prep', 'noun.group', 'noun.person')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('from', 'distil', 'nsubjpass', 'prep', 'noun.food', 'noun.plant')
Cause-Effect(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('in', 'result', 'nsubj', 'prep', 'noun.communication', 'noun.act')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'enter', 'nsubj', 'prep', 'noun.group', 'noun.communication')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'crust', 'nsubjpass', 'prep', 'noun.object', 'noun.object')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'rivet', 'pobj', 'prep', 'noun.artifact', 'noun.artifact')
Content-Container(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('inside', 'discover', 'nsubjpass', 'prep', 'noun.artifact', 'noun.artifact')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'arrive', 'nsubj', 'prep', 'noun.person', 'noun.artifact')
Product-Producer(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('up', 'pile', 'nsubj', 'prep', 'noun.person', 'noun.artifact')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'seat', 'pobj', 'prep', 'noun.location', 'noun.artifact')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('by', 'cause', 'nsubjpass', 'agent', 'noun.phenomenon', 'noun.attribute')
Instrument-Agency(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('with', 'eat', 'nsubj', 'prep', 'noun.person', 'noun.artifact')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('into', 'place', 'dobj', 'prep', 'noun.person', 'noun.group')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'remuda', 'pobj', 'prep', 'noun.group', 'noun.animal')
Message-Topic(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'result', 'nsubjpass', 'none', 'noun.phenomenon', 'noun.communication')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('to', 'bring', 'dobj', 'prep', 'noun.artifact', 'noun.group')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('by', 'instigate', 'none', 'agent', 'noun.act', 'noun.group')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'throw', 'dobj', 'prep', 'noun.person', 'noun.state')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'roof', 'dobj', 'prep', 'noun.artifact', 'noun.artifact')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'crush', 'pobj', 'prep', 'noun.substance', 'noun.person')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'throw', 'dobj', 'prep', 'noun.object', 'noun.artifact')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'place', 'nsubjpass', 'prep', 'noun.artifact', 'noun.artifact')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('from', 'be', 'nsubj', 'prep', 'noun.person', 'noun.group')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('from', 'away', 'none', 'prep', 'noun.person', 'noun.person')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'sounder', 'nsubj', 'prep', 'noun.artifact', 'noun.animal')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'swarm', 'nsubj', 'prep', 'noun.group', 'noun.animal')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('by', 'generate', 'nsubjpass', 'agent', 'noun.event', 'noun.event')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('from', 'away', 'none', 'prep', 'noun.communication', 'noun.artifact')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'sorority', 'pobj', 'prep', 'noun.group', 'noun.person')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('from', 'originate', 'nsubj', 'prep', 'noun.communication', 'noun.communication')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'fall', 'nsubj', 'prep', 'noun.person', 'noun.object')
Content-Container(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('with', 'fill', 'none', 'prep', 'noun.substance', 'noun.substance')
Product-Producer(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'maker', 'nsubj', 'prep', 'noun.person', 'noun.artifact')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'haft', 'pobj', 'prep', 'noun.artifact', 'noun.artifact')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('in', 'put', 'dobj', 'prep', 'noun.animal', 'noun.artifact')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'come', 'nsubj', 'prep', 'noun.artifact', 'noun.act')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'armada', 'dobj', 'prep', 'noun.group', 'noun.artifact')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('by', 'cause', 'nsubjpass', 'agent', 'noun.state', 'noun.body')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'move', 'dobj', 'prep', 'noun.communication', 'noun.communication')
Component-Whole(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'compose', 'nsubjpass', 'prep', 'noun.phenomenon', 'noun.substance')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('by', 'cause', 'none', 'agent', 'noun.event', 'noun.substance')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'collective', 'dobj', 'prep', 'noun.group', 'noun.person')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('by', 'cause', 'none', 'agent', 'noun.event', 'noun.object')
Cause-Effect(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('in', 'result', 'none', 'prep', 'noun.state', 'noun.possession')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'fraternity', 'pobj', 'prep', 'noun.group', 'noun.communication')
Message-Topic(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('about', 'be', 'nsubj', 'prep', 'noun.communication', 'noun.act')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('out', 'pop', 'none', 'prep', 'noun.artifact', 'noun.artifact')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'colony', 'pobj', 'prep', 'noun.group', 'noun.animal')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('in', 'originate', 'nsubj', 'prep', 'noun.communication', 'noun.time')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'part', 'none', 'prep', 'noun.body', 'noun.artifact')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('from', 'away', 'none', 'prep', 'noun.artifact', 'noun.artifact')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010000	('in', 'specie', 'pobj', 'prep', 'noun.possession', 'noun.group')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('off', 'take', 'nsubj', 'prep', 'noun.artifact', 'noun.artifact')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('by', 'cause', 'none', 'agent', 'noun.act', 'noun.phenomenon')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('from', 'release', 'compound', 'prep', 'noun.artifact', 'noun.substance')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'corps', 'dobj', 'prep', 'noun.group', 'noun.person')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'add', 'dobj', 'prep', 'noun.communication', 'noun.communication')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'aerie', 'dobj', 'prep', 'noun.object', 'noun.animal')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'liver', 'pobj', 'prep', 'noun.body', 'noun.animal')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'arrive', 'nsubj', 'prep', 'noun.artifact', 'noun.artifact')
Content-Container(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('with', 'suitcase', 'nsubjpass', 'prep', 'noun.artifact', 'noun.artifact')
Content-Container(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'full', 'none', 'prep', 'noun.artifact', 'noun.possession')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'division', 'dobj', 'prep', 'noun.group', 'noun.person')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('to', 'send', 'nsubjpass', 'prep', 'noun.communication', 'noun.person')
Product-Producer(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('by', 'make', 'none', 'agent', 'noun.body', 'noun.group')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'order', 'pobj', 'prep', 'noun.communication', 'noun.person')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('to', 'deliver', 'nsubjpass', 'prep', 'noun.artifact', 'noun.person')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('from', 'sadness', 'nsubj', 'prep', 'noun.feeling', 'noun.act')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'wall', 'pobj', 'prep', 'noun.artifact', 'noun.body')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('from', 'arrive', 'nsubj', 'prep', 'noun.communication', 'noun.person')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010001	('inside', 'be', 'nsubj', 'prep', 'noun.artifact', 'noun.group')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('after', 'evacuation', 'pobj', 'prep', 'noun.act', 'noun.event')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'move', 'nsubjpass', 'prep', 'noun.artifact', 'noun.artifact')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('to', 'bestow', 'dobj', 'prep', 'noun.act', 'noun.Tops')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'bunch', 'attr', 'prep', 'noun.group', 'noun.person')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('to', 'send', 'dobj', 'prep', 'noun.person', 'noun.group')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'lid', 'pobj', 'prep', 'noun.body', 'noun.artifact')
Instrument-Agency(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('through', 'observe', 'nsubj', 'prep', 'noun.person', 'noun.artifact')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('from', 'away', 'none', 'prep', 'noun.artifact', 'noun.location')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'stem', 'nsubjpass', 'prep', 'noun.communication', 'noun.plant')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'caravan', 'nsubj', 'prep', 'noun.group', 'noun.person')
Instrument-Agency(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('in', 'man', 'nsubj', 'none', 'noun.person', 'noun.artifact')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010000	('into', 'drag', 'nsubjpass', 'prep', 'noun.person', 'noun.event')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('from', 'get', 'dobj', 'prep', 'noun.state', 'noun.state')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010000	('with', 'do', 'none', 'prep', 'noun.cognition', 'noun.act')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'executive', 'attr', 'prep', 'noun.person', 'noun.group')
Instrument-Agency(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('with', 'sweep', 'nsubj', 'prep', 'noun.person', 'noun.artifact')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'throw', 'dobj', 'prep', 'noun.group', 'noun.state')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'travel', 'nsubj', 'prep', 'noun.group', 'noun.location')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('into', 'fly', 'nsubj', 'prep', 'noun.animal', 'noun.artifact')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'button', 'dobj', 'prep', 'noun.artifact', 'noun.person')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('from', 'pollution', 'nsubj', 'prep', 'noun.state', 'noun.substance')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('from', 'stem', 'nsubj', 'prep', 'noun.cognition', 'noun.act')
Product-Producer(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('by', 'found', 'none', 'agent', 'noun.group', 'noun.person')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'pocket', 'pobj', 'prep', 'noun.artifact', 'noun.artifact')
Component-Whole(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'handle', 'dobj', 'prep', 'noun.artifact', 'noun.artifact')
Member-Collection(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'slate', 'dobj', 'prep', 'noun.artifact', 'noun.person')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('out', 'pop', 'nsubj', 'prep', 'noun.person', 'noun.artifact')
Member-Collection(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('of', 'head', 'pobj', 'prep', 'noun.body', 'noun.group')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('from', 'come', 'nsubj', 'prep', 'noun.phenomenon', 'noun.artifact')
Content-Container(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('in', 'hide', 'none', 'prep', 'noun.possession', 'noun.artifact')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('from', 'move', 'nsubjpass', 'prep', 'noun.artifact', 'noun.Tops')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010001	('in', 'keep', 'nsubjpass', 'prep', 'noun.person', 'noun.artifact')
Entity-Origin(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('for', 'farm', 'nsubjpass', 'prep', 'noun.possession', 'noun.plant')
Content-Container(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('of', 'content', 'nsubj', 'none', 'noun.group', 'noun.artifact')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('from', 'come', 'nsubj', 'prep', 'noun.act', 'noun.cognition')
Cause-Effect(e2,e1)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('from', 'come', 'nsubj', 'prep', 'noun.feeling', 'noun.cognition')
Content-Container(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010001	('in', 'keep', 'dobj', 'prep', 'noun.possession', 'noun.artifact')
Entity-Origin(e1,e2)	PREP_STRUCT_LEXNAME	1.000	2	10010000	('from', 'immigrant', 'pobj', 'prep', 'noun.person', 'noun.object')
Other	PREP_STRUCT_LEXNAME	1.000	2	10010001	('for', 'farm', 'nsubjpass', 'prep', 'noun.location', 'noun.time')
Member-Collection(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('in', 'collect', 'none', 'prep', 'writing.n.02', 'measure.n.02')
Cause-Effect(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('by', 'cause', 'nsubjpass', 'agent', 'geological_phenomenon.n.01', 'change.n.03')
Member-Collection(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'coven', 'pobj', 'prep', 'assembly.n.04', 'occultist.n.01')
Other	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('in', 'manufacture', 'nsubjpass', 'prep', 'device.n.01', 'activity.n.01')
Content-Container(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('of', 'body', 'nsubjpass', 'none', 'natural_object.n.01', 'bag.n.01')
Component-Whole(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('in', 'later', 'none', 'prep', 'section.n.01', 'publication.n.01')
Cause-Effect(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('by', 'trigger', 'none', 'agent', 'victory.n.01', 'geological_phenomenon.n.01')
Product-Producer(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('from', 'be', 'nsubj', 'prep', 'speech_act.n.01', 'institution.n.01')
Cause-Effect(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('of', 'infection', 'attr', 'acl', 'ill_health.n.01', 'infectious_agent.n.01')
Member-Collection(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('of', 'litter', 'dobj', 'prep', 'animal_group.n.01', 'young_mammal.n.01')
Content-Container(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'full', 'none', 'prep', 'baggage.n.01', 'cannabis.n.01')
Content-Container(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('in', 'be', 'nsubj', 'prep', 'zoonosis.n.01', 'baggage.n.01')
Content-Container(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'list', 'nsubjpass', 'none', 'database.n.01', 'strongbox.n.01')
Component-Whole(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'hull', 'nsubjpass', 'prep', 'husk.n.02', 'vessel.n.02')
Cause-Effect(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('by', 'cause', 'none', 'agent', 'change.n.01', 'situation.n.03')
Member-Collection(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('of', 'deck', 'dobj', 'prep', 'platform.n.01', 'paper.n.01')
Member-Collection(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'cooperative', 'pobj', 'prep', 'commercial_enterprise.n.01', 'maker.n.01')
Entity-Origin(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('from', 'derive', 'nsubjpass', 'prep', 'language_unit.n.01', 'language_unit.n.01')
Member-Collection(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'part', 'none', 'prep', 'doctor.n.01', 'abstraction.n.06')
Content-Container(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('in', 'be', 'nsubj', 'prep', 'agent.n.03', 'container.n.01')
Component-Whole(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('of', 'hold', 'pobj', 'prep', 'grasping.n.02', 'vessel.n.02')
Member-Collection(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'battery', 'dobj', 'prep', 'artillery.n.02', 'maneuver.n.04')
Content-Container(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('in', 'be', 'nsubj', 'prep', 'warhorse.n.03', 'baggage.n.01')
Content-Container(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('in', 'be', 'nsubj', 'prep', 'foodstuff.n.02', 'container.n.01')
Content-Container(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('in', 'be', 'nsubj', 'prep', 'true_pepper.n.01', 'vessel.n.03')
Other	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('of', 'den', 'pobj', 'prep', 'habitation.n.01', 'criminal.n.01')
Component-Whole(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('with', 'fish', 'attr', 'prep', 'aquatic_vertebrate.n.01', 'respiratory_organ.n.01')
Content-Container(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('of', 'full', 'none', 'prep', 'vessel.n.03', 'alcohol.n.01')
Member-Collection(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('of', 'array', 'dobj', 'prep', 'arrangement.n.02', 'visual_property.n.01')
Cause-Effect(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('by', 'cause', 'none', 'agent', 'change.n.01', 'atmospheric_phenomenon.n.01')
Content-Container(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('of', 'full', 'none', 'prep', 'vessel.n.03', 'gas.n.02')
Entity-Origin(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('from', 'away', 'none', 'prep', 'male.n.02', 'condition.n.03')
Cause-Effect(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('by', 'cause', 'none', 'agent', 'deterioration.n.01', 'atmospheric_phenomenon.n.01')
Cause-Effect(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('by', 'cause', 'none', 'agent', 'ill_health.n.01', 'geological_phenomenon.n.01')
Member-Collection(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('of', 'flotilla', 'dobj', 'prep', 'fleet.n.04', 'vessel.n.02')
Member-Collection(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'sect', 'pobj', 'prep', 'religion.n.02', 'outcast.n.01')
Cause-Effect(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('by', 'cause', 'none', 'agent', 'transferred_property.n.01', 'geological_phenomenon.n.01')
Cause-Effect(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('by', 'cause', 'none', 'agent', 'happening.n.01', 'infectious_agent.n.01')
Member-Collection(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('of', 'striker', 'nsubj', 'prep', 'athlete.n.01', 'unit.n.03')
Member-Collection(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('in', 'gather', 'nsubj', 'prep', 'aquatic_vertebrate.n.01', 'sandbank.n.01')
Component-Whole(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'wheel', 'pobj', 'prep', 'machine.n.04', 'motor_vehicle.n.01')
Content-Container(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('in', 'be', 'nsubj', 'prep', 'concoction.n.01', 'container.n.01')
Content-Container(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('in', 'be', 'nsubj', 'prep', 'organism.n.01', 'box.n.01')
Member-Collection(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'covey', 'dobj', 'prep', 'gathering.n.01', 'wildfowl.n.01')
Component-Whole(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'spindle', 'pobj', 'prep', 'fiber.n.01', 'device.n.01')
Cause-Effect(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('by', 'cause', 'none', 'agent', 'ill_health.n.01', 'infectious_agent.n.01')
Member-Collection(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010000	('of', 'knot', 'nsubj', 'prep', 'bunch.n.01', 'amphibian.n.03')
Content-Container(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('in', 'be', 'nsubj', 'prep', 'canine.n.02', 'box.n.01')
Content-Container(e1,e2)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('in', 'be', 'nsubj', 'prep', 'activity.n.01', 'container.n.01')
Cause-Effect(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('by', 'cause', 'none', 'agent', 'change.n.01', 'happening.n.01')
Member-Collection(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'sounder', 'nsubj', 'prep', 'device.n.01', 'swine.n.01')
Member-Collection(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('of', 'swarm', 'nsubj', 'prep', 'crowd.n.01', 'hymenopterous_insect.n.01')
Cause-Effect(e2,e1)	PREP_STRUCT_HYPERNYM	1.000	2	10010001	('by', 'generate', 'nsubjpass', 'agent', 'calamity.n.01', 'geological_phenomenon.n.01')
